date,channel,campaign,geo,creative_id,impressions,clicks,cost
2024-01-26,Meta,Prospecting,AU,meta_c01,2229,23,9.19
2024-01-26,Meta,Prospecting,AU,meta_c02,1881,20,9.03
2024-01-26,Meta,Prospecting,AU,meta_c03,927,10,4.24
2024-01-26,Meta,Prospecting,AU,meta_c04,1085,10,4.33
2024-01-26,Meta,Prospecting,AU,meta_c05,675,7,3.02
2024-01-26,Meta,Prospecting,AU,meta_c06,556,6,2.56
2024-01-26,Meta,Prospecting,DE,meta_c01,1828,17,7.1
2024-01-26,Meta,Prospecting,DE,meta_c02,1578,16,7.81
2024-01-26,Meta,Prospecting,DE,meta_c03,813,9,3.9
2024-01-26,Meta,Prospecting,DE,meta_c04,889,8,3.65
2024-01-26,Meta,Prospecting,DE,meta_c05,575,6,2.67
2024-01-26,Meta,Prospecting,DE,meta_c06,492,5,2.25
2024-01-26,Meta,Prospecting,PT,meta_c01,570,13,5.97
2024-01-26,Meta,Prospecting,PT,meta_c02,530,14,6.19
2024-01-26,Meta,Prospecting,PT,meta_c03,371,7,3.26
2024-01-26,Meta,Prospecting,PT,meta_c04,282,7,2.86
2024-01-26,Meta,Prospecting,PT,meta_c05,219,5,2.22
2024-01-26,Meta,Prospecting,PT,meta_c06,172,4,1.76
2024-01-26,Meta,Retargeting,US,meta_c01,1664,44,28.98
2024-01-26,Meta,Retargeting,US,meta_c02,2016,52,29.8
2024-01-26,Meta,Retargeting,US,meta_c03,716,19,11.1
2024-01-26,Meta,Retargeting,US,meta_c04,816,20,10.54
2024-01-26,Meta,Retargeting,US,meta_c05,428,10,6.25
2024-01-26,Meta,Retargeting,US,meta_c06,340,8,4.96
2024-01-26,Meta,Retargeting,UK,meta_c01,712,17,8.16
2024-01-26,Meta,Retargeting,UK,meta_c02,632,15,8.33
2024-01-26,Meta,Retargeting,UK,meta_c03,212,5,3.1
2024-01-26,Meta,Retargeting,UK,meta_c04,220,5,3.04
2024-01-26,Meta,Retargeting,UK,meta_c05,133,3,1.85
2024-01-26,Meta,Retargeting,UK,meta_c06,133,3,1.54
2024-01-26,Meta,Retargeting,CA,meta_c01,432,10,5.54
2024-01-26,Meta,Retargeting,CA,meta_c02,363,9,5.0
2024-01-26,Meta,Retargeting,CA,meta_c03,151,4,1.99
2024-01-26,Meta,Retargeting,CA,meta_c04,120,3,1.76
2024-01-26,Meta,Retargeting,CA,meta_c05,89,2,1.06
2024-01-26,Meta,Retargeting,CA,meta_c06,46,1,0.93
2024-01-26,Meta,Retargeting,AU,meta_c01,373,8,4.6
2024-01-26,Meta,Retargeting,AU,meta_c02,316,7,4.02
2024-01-26,Meta,Retargeting,AU,meta_c03,97,2,1.69
2024-01-26,Meta,Retargeting,AU,meta_c04,149,3,1.45
2024-01-26,Meta,Retargeting,AU,meta_c05,39,1,0.91
2024-01-26,Meta,Retargeting,AU,meta_c06,86,2,0.86
2024-01-26,Meta,Retargeting,DE,meta_c01,298,6,4.09
2024-01-26,Meta,Retargeting,DE,meta_c02,300,6,3.89
2024-01-26,Meta,Retargeting,DE,meta_c03,95,2,1.54
2024-01-26,Meta,Retargeting,DE,meta_c04,142,3,1.47
2024-01-26,Meta,Retargeting,DE,meta_c05,87,2,0.93
2024-01-26,Meta,Retargeting,DE,meta_c06,48,1,0.72
2024-01-26,Meta,Retargeting,PT,meta_c01,112,5,2.5
2024-01-26,Meta,Retargeting,PT,meta_c02,113,5,2.76
2024-01-26,Meta,Retargeting,PT,meta_c03,47,2,1.04
2024-01-26,Meta,Retargeting,PT,meta_c04,37,2,0.94
2024-01-26,Meta,Retargeting,PT,meta_c05,17,1,0.56
2024-01-26,Meta,Retargeting,PT,meta_c06,19,1,0.48
2024-01-27,Google,Brand Search,US,goog_c01,765,59,106.1
2024-01-27,Google,Brand Search,US,goog_c02,495,43,80.52
2024-01-27,Google,Brand Search,UK,goog_c01,239,17,28.71
2024-01-27,Google,Brand Search,UK,goog_c02,170,13,23.22
2024-01-27,Google,Brand Search,CA,goog_c01,88,7,15.75
2024-01-27,Google,Brand Search,CA,goog_c02,100,7,14.21
2024-01-27,Google,Brand Search,AU,goog_c01,84,6,12.74
2024-01-27,Google,Brand Search,AU,goog_c02,86,6,10.85
2024-01-27,Google,Brand Search,DE,goog_c01,120,8,13.54
2024-01-27,Google,Brand Search,DE,goog_c02,87,6,10.36
2024-01-27,Google,Brand Search,PT,goog_c01,26,4,8.48
2024-01-27,Google,Brand Search,PT,goog_c02,25,4,6.33
2024-01-27,Google,Non-Brand Search,US,goog_c03,4250,141,140.79
2024-01-27,Google,Non-Brand Search,US,goog_c04,3849,103,106.71
2024-01-27,Google,Non-Brand Search,UK,goog_c03,1272,36,34.49
2024-01-27,Google,Non-Brand Search,UK,goog_c04,1132,34,31.7
2024-01-27,Google,Non-Brand Search,CA,goog_c03,842,24,23.68
2024-01-27,Google,Non-Brand Search,CA,goog_c04,1034,29,23.84
2024-01-27,Google,Non-Brand Search,AU,goog_c03,686,21,21.06
2024-01-27,Google,Non-Brand Search,AU,goog_c04,850,23,21.36
2024-01-27,Google,Non-Brand Search,DE,goog_c03,559,14,14.4
2024-01-27,Google,Non-Brand Search,DE,goog_c04,644,17,16.59
2024-01-27,Google,Non-Brand Search,PT,goog_c03,178,12,12.49
2024-01-27,Google,Non-Brand Search,PT,goog_c04,226,13,11.59
2024-01-27,Google,Shopping,US,goog_c05,7339,120,88.25
2024-01-27,Google,Shopping,US,goog_c06,10396,144,93.22
2024-01-27,Google,Shopping,UK,goog_c05,3835,52,28.12
2024-01-27,Google,Shopping,UK,goog_c06,3774,54,28.67
2024-01-27,Google,Shopping,CA,goog_c05,2119,27,15.66
2024-01-27,Google,Shopping,CA,goog_c06,2220,28,17.11
2024-01-27,Google,Shopping,AU,goog_c05,1994,24,13.65
2024-01-27,Google,Shopping,AU,goog_c06,1678,22,12.84
2024-01-27,Google,Shopping,DE,goog_c05,1207,14,10.02
2024-01-27,Google,Shopping,DE,goog_c06,1339,17,11.01
2024-01-27,Google,Shopping,PT,goog_c05,447,13,8.64
2024-01-27,Google,Shopping,PT,goog_c06,369,12,8.13
2024-01-27,Google,Performance Max,US,goog_c07,30197,220,179.37
2024-01-27,Google,Performance Max,US,goog_c08,29200,248,162.94
2024-01-27,Google,Performance Max,UK,goog_c07,8250,64,51.73
2024-01-27,Google,Performance Max,UK,goog_c08,6619,46,38.8
2024-01-27,Google,Performance Max,CA,goog_c07,4730,32,31.21
2024-01-27,Google,Performance Max,CA,goog_c08,3869,28,23.86
2024-01-27,Google,Performance Max,AU,goog_c07,6443,39,28.47
2024-01-27,Google,Performance Max,AU,goog_c08,3751,29,24.15
2024-01-27,Google,Performance Max,DE,goog_c07,5638,38,28.11
2024-01-27,Google,Performance Max,DE,goog_c08,3578,24,22.0
2024-01-27,Google,Performance Max,PT,goog_c07,1426,22,18.55
2024-01-27,Google,Performance Max,PT,goog_c08,1095,20,15.95
2024-01-27,Meta,Prospecting,US,meta_c01,11768,158,67.5
2024-01-27,Meta,Prospecting,US,meta_c02,14615,158,68.42
2024-01-27,Meta,Prospecting,US,meta_c03,5456,67,30.59
2024-01-27,Meta,Prospecting,US,meta_c04,5964,72,33.12
2024-01-27,Meta,Prospecting,US,meta_c05,4595,52,21.28
2024-01-27,Meta,Prospecting,US,meta_c06,3512,43,18.87
2024-01-27,Meta,Prospecting,UK,meta_c01,3675,39,16.77
2024-01-27,Meta,Prospecting,UK,meta_c02,3503,41,17.74
2024-01-27,Meta,Prospecting,UK,meta_c03,1429,16,8.93
2024-01-27,Meta,Prospecting,UK,meta_c04,1368,18,8.2
2024-01-27,Meta,Prospecting,UK,meta_c05,1382,13,5.51
2024-01-27,Meta,Prospecting,UK,meta_c06,976,10,4.57
2024-01-27,Meta,Prospecting,CA,meta_c01,1956,21,10.21
2024-01-27,Meta,Prospecting,CA,meta_c02,2296,24,12.11
2024-01-27,Meta,Prospecting,CA,meta_c03,1291,13,5.98
2024-01-27,Meta,Prospecting,CA,meta_c04,1124,12,5.19
2024-01-27,Meta,Prospecting,CA,meta_c05,798,8,3.79
2024-01-27,Meta,Prospecting,CA,meta_c06,689,7,3.14
2024-01-27,Meta,Prospecting,AU,meta_c01,1600,18,9.21
2024-01-27,Meta,Prospecting,AU,meta_c02,2122,19,9.34
2024-01-27,Meta,Prospecting,AU,meta_c03,824,9,4.51
2024-01-27,Meta,Prospecting,AU,meta_c04,958,10,4.09
2024-01-27,Meta,Prospecting,AU,meta_c05,662,7,3.15
2024-01-27,Meta,Prospecting,AU,meta_c06,470,5,2.6
2024-01-27,Meta,Prospecting,DE,meta_c01,1845,20,8.76
2024-01-27,Meta,Prospecting,DE,meta_c02,2126,21,8.2
2024-01-27,Meta,Prospecting,DE,meta_c03,869,9,4.34
2024-01-27,Meta,Prospecting,DE,meta_c04,725,8,3.65
2024-01-27,Meta,Prospecting,DE,meta_c05,766,7,2.6
2024-01-27,Meta,Prospecting,DE,meta_c06,466,5,2.59
2024-01-27,Meta,Prospecting,PT,meta_c01,447,11,5.34
2024-01-27,Meta,Prospecting,PT,meta_c02,432,11,5.07
2024-01-27,Meta,Prospecting,PT,meta_c03,259,6,2.6
2024-01-27,Meta,Prospecting,PT,meta_c04,208,5,2.5
2024-01-27,Meta,Prospecting,PT,meta_c05,157,4,1.63
2024-01-27,Meta,Prospecting,PT,meta_c06,133,3,1.45
2024-01-27,Meta,Retargeting,US,meta_c01,2232,60,32.61
2024-01-27,Meta,Retargeting,US,meta_c02,2056,53,29.58
2024-01-27,Meta,Retargeting,US,meta_c03,858,21,12.5
2024-01-27,Meta,Retargeting,US,meta_c04,749,18,10.82
2024-01-27,Meta,Retargeting,US,meta_c05,479,12,6.56
2024-01-27,Meta,Retargeting,US,meta_c06,458,12,6.32
2024-01-27,Meta,Retargeting,UK,meta_c01,593,13,7.86
2024-01-27,Meta,Retargeting,UK,meta_c02,592,13,8.07
2024-01-27,Meta,Retargeting,UK,meta_c03,215,5,2.75
2024-01-27,Meta,Retargeting,UK,meta_c04,226,5,2.61
2024-01-27,Meta,Retargeting,UK,meta_c05,129,3,1.62
2024-01-27,Meta,Retargeting,UK,meta_c06,85,2,1.39
2024-01-27,Meta,Retargeting,CA,meta_c01,388,9,5.19
2024-01-27,Meta,Retargeting,CA,meta_c02,313,7,5.49
2024-01-27,Meta,Retargeting,CA,meta_c03,191,4,2.18
2024-01-27,Meta,Retargeting,CA,meta_c04,128,3,1.9
2024-01-27,Meta,Retargeting,CA,meta_c05,85,2,1.29
2024-01-27,Meta,Retargeting,CA,meta_c06,81,2,1.01
2024-01-27,Meta,Retargeting,AU,meta_c01,535,10,5.56
2024-01-27,Meta,Retargeting,AU,meta_c02,463,10,5.26
2024-01-27,Meta,Retargeting,AU,meta_c03,137,3,1.93
2024-01-27,Meta,Retargeting,AU,meta_c04,182,4,1.89
2024-01-27,Meta,Retargeting,AU,meta_c05,94,2,1.22
2024-01-27,Meta,Retargeting,AU,meta_c06,88,2,1.02
2024-01-27,Meta,Retargeting,DE,meta_c01,364,7,3.94
2024-01-27,Meta,Retargeting,DE,meta_c02,315,7,4.07
2024-01-27,Meta,Retargeting,DE,meta_c03,148,3,1.63
2024-01-27,Meta,Retargeting,DE,meta_c04,103,2,1.27
2024-01-27,Meta,Retargeting,DE,meta_c05,51,1,0.83
2024-01-27,Meta,Retargeting,DE,meta_c06,50,1,0.71
2024-01-27,Meta,Retargeting,PT,meta_c01,116,5,2.84
2024-01-27,Meta,Retargeting,PT,meta_c02,76,4,2.45
2024-01-27,Meta,Retargeting,PT,meta_c03,41,2,1.06
2024-01-27,Meta,Retargeting,PT,meta_c04,40,2,0.9
2024-01-27,Meta,Retargeting,PT,meta_c05,21,1,0.58
2024-01-27,Meta,Retargeting,PT,meta_c06,19,1,0.55
2024-01-28,Google,Brand Search,US,goog_c01,530,47,87.23
2024-01-28,Google,Brand Search,US,goog_c02,421,40,74.45
2024-01-28,Google,Brand Search,UK,goog_c01,174,15,27.19
2024-01-28,Google,Brand Search,UK,goog_c02,169,12,22.49
2024-01-28,Google,Brand Search,CA,goog_c01,102,8,14.28
2024-01-28,Google,Brand Search,CA,goog_c02,82,6,11.61
2024-01-28,Google,Brand Search,AU,goog_c01,87,6,12.97
2024-01-28,Google,Brand Search,AU,goog_c02,88,6,11.25
2024-01-28,Google,Brand Search,DE,goog_c01,91,6,12.03
2024-01-28,Google,Brand Search,DE,goog_c02,79,5,9.0
2024-01-28,Google,Brand Search,PT,goog_c01,29,5,8.35
2024-01-28,Google,Brand Search,PT,goog_c02,26,4,6.6
2024-01-28,Google,Non-Brand Search,US,goog_c03,5838,193,166.76
2024-01-28,Google,Non-Brand Search,US,goog_c04,4997,167,145.78
2024-01-28,Google,Non-Brand Search,UK,goog_c03,1291,37,30.85
2024-01-28,Google,Non-Brand Search,UK,goog_c04,1036,32,31.27
2024-01-28,Google,Non-Brand Search,CA,goog_c03,747,22,20.75
2024-01-28,Google,Non-Brand Search,CA,goog_c04,791,23,21.04
2024-01-28,Google,Non-Brand Search,AU,goog_c03,692,20,17.25
2024-01-28,Google,Non-Brand Search,AU,goog_c04,850,22,18.22
2024-01-28,Google,Non-Brand Search,DE,goog_c03,809,19,17.23
2024-01-28,Google,Non-Brand Search,DE,goog_c04,688,18,15.37
2024-01-28,Google,Non-Brand Search,PT,goog_c03,173,11,10.46
2024-01-28,Google,Non-Brand Search,PT,goog_c04,177,10,9.93
2024-01-28,Google,Shopping,US,goog_c05,9722,140,94.72
2024-01-28,Google,Shopping,US,goog_c06,12644,164,108.02
2024-01-28,Google,Shopping,UK,goog_c05,1947,29,22.23
2024-01-28,Google,Shopping,UK,goog_c06,1968,32,22.57
2024-01-28,Google,Shopping,CA,goog_c05,1837,27,16.66
2024-01-28,Google,Shopping,CA,goog_c06,1540,21,14.79
2024-01-28,Google,Shopping,AU,goog_c05,1603,22,14.88
2024-01-28,Google,Shopping,AU,goog_c06,1457,20,13.55
2024-01-28,Google,Shopping,DE,goog_c05,1674,19,11.67
2024-01-28,Google,Shopping,DE,goog_c06,1337,17,10.91
2024-01-28,Google,Shopping,PT,goog_c05,500,14,8.83
2024-01-28,Google,Shopping,PT,goog_c06,536,17,10.34
2024-01-28,Google,Performance Max,US,goog_c07,24435,199,164.89
2024-01-28,Google,Performance Max,US,goog_c08,23433,190,135.27
2024-01-28,Google,Performance Max,UK,goog_c07,6625,48,49.18
2024-01-28,Google,Performance Max,UK,goog_c08,8650,58,38.53
2024-01-28,Google,Performance Max,CA,goog_c07,4955,31,26.89
2024-01-28,Google,Performance Max,CA,goog_c08,4220,31,25.12
2024-01-28,Google,Performance Max,AU,goog_c07,4081,31,24.48
2024-01-28,Google,Performance Max,AU,goog_c08,4044,23,21.67
2024-01-28,Google,Performance Max,DE,goog_c07,4510,31,22.29
2024-01-28,Google,Performance Max,DE,goog_c08,3586,26,20.47
2024-01-28,Google,Performance Max,PT,goog_c07,1317,21,17.56
2024-01-28,Google,Performance Max,PT,goog_c08,766,13,11.7
2024-01-28,Meta,Prospecting,US,meta_c01,11097,141,60.62
2024-01-28,Meta,Prospecting,US,meta_c02,9797,128,64.58
2024-01-28,Meta,Prospecting,US,meta_c03,6450,76,30.74
2024-01-28,Meta,Prospecting,US,meta_c04,5034,64,28.27
2024-01-28,Meta,Prospecting,US,meta_c05,3928,48,22.01
2024-01-28,Meta,Prospecting,US,meta_c06,3117,40,17.28
2024-01-28,Meta,Prospecting,UK,meta_c01,3615,38,15.61
2024-01-28,Meta,Prospecting,UK,meta_c02,2817,34,15.05
2024-01-28,Meta,Prospecting,UK,meta_c03,1931,20,8.76
2024-01-28,Meta,Prospecting,UK,meta_c04,1468,17,7.31
2024-01-28,Meta,Prospecting,UK,meta_c05,968,10,4.85
2024-01-28,Meta,Prospecting,UK,meta_c06,788,9,4.67
2024-01-28,Meta,Prospecting,CA,meta_c01,1960,21,10.67
2024-01-28,Meta,Prospecting,CA,meta_c02,2252,22,12.41
2024-01-28,Meta,Prospecting,CA,meta_c03,1167,13,5.66
2024-01-28,Meta,Prospecting,CA,meta_c04,1012,11,5.44
2024-01-28,Meta,Prospecting,CA,meta_c05,784,8,3.6
2024-01-28,Meta,Prospecting,CA,meta_c06,516,6,3.35
2024-01-28,Meta,Prospecting,AU,meta_c01,1315,15,7.28
2024-01-28,Meta,Prospecting,AU,meta_c02,1684,17,7.62
2024-01-28,Meta,Prospecting,AU,meta_c03,896,9,3.82
2024-01-28,Meta,Prospecting,AU,meta_c04,731,7,3.39
2024-01-28,Meta,Prospecting,AU,meta_c05,526,5,2.45
2024-01-28,Meta,Prospecting,AU,meta_c06,361,4,2.14
2024-01-28,Meta,Prospecting,DE,meta_c01,1631,16,7.87
2024-01-28,Meta,Prospecting,DE,meta_c02,1414,16,8.59
2024-01-28,Meta,Prospecting,DE,meta_c03,657,7,3.85
2024-01-28,Meta,Prospecting,DE,meta_c04,988,9,3.89
2024-01-28,Meta,Prospecting,DE,meta_c05,718,7,2.6
2024-01-28,Meta,Prospecting,DE,meta_c06,560,5,2.3
2024-01-28,Meta,Prospecting,PT,meta_c01,500,12,5.8
2024-01-28,Meta,Prospecting,PT,meta_c02,572,13,6.35
2024-01-28,Meta,Prospecting,PT,meta_c03,266,7,2.95
2024-01-28,Meta,Prospecting,PT,meta_c04,253,6,2.67
2024-01-28,Meta,Prospecting,PT,meta_c05,204,5,2.02
2024-01-28,Meta,Prospecting,PT,meta_c06,190,4,1.71
2024-01-28,Meta,Retargeting,US,meta_c01,2272,56,29.63
2024-01-28,Meta,Retargeting,US,meta_c02,2202,49,27.83
2024-01-28,Meta,Retargeting,US,meta_c03,844,19,11.79
2024-01-28,Meta,Retargeting,US,meta_c04,719,18,10.54
2024-01-28,Meta,Retargeting,US,meta_c05,544,12,6.47
2024-01-28,Meta,Retargeting,US,meta_c06,317,8,5.24
2024-01-28,Meta,Retargeting,UK,meta_c01,600,14,8.16
2024-01-28,Meta,Retargeting,UK,meta_c02,552,13,6.78
2024-01-28,Meta,Retargeting,UK,meta_c03,166,4,2.83
2024-01-28,Meta,Retargeting,UK,meta_c04,221,5,2.89
2024-01-28,Meta,Retargeting,UK,meta_c05,136,3,1.62
2024-01-28,Meta,Retargeting,UK,meta_c06,84,2,1.47
2024-01-28,Meta,Retargeting,CA,meta_c01,325,7,4.45
2024-01-28,Meta,Retargeting,CA,meta_c02,320,8,4.54
2024-01-28,Meta,Retargeting,CA,meta_c03,151,3,1.69
2024-01-28,Meta,Retargeting,CA,meta_c04,120,3,1.67
2024-01-28,Meta,Retargeting,CA,meta_c05,86,2,1.0
2024-01-28,Meta,Retargeting,CA,meta_c06,53,1,0.88
2024-01-28,Meta,Retargeting,AU,meta_c01,308,6,4.65
2024-01-28,Meta,Retargeting,AU,meta_c02,352,7,4.26
2024-01-28,Meta,Retargeting,AU,meta_c03,127,3,1.66
2024-01-28,Meta,Retargeting,AU,meta_c04,144,3,1.57
2024-01-28,Meta,Retargeting,AU,meta_c05,88,2,0.97
2024-01-28,Meta,Retargeting,AU,meta_c06,45,1,0.78
2024-01-28,Meta,Retargeting,DE,meta_c01,303,6,3.82
2024-01-28,Meta,Retargeting,DE,meta_c02,368,8,4.35
2024-01-28,Meta,Retargeting,DE,meta_c03,86,2,1.53
2024-01-28,Meta,Retargeting,DE,meta_c04,96,2,1.53
2024-01-28,Meta,Retargeting,DE,meta_c05,91,2,0.91
2024-01-28,Meta,Retargeting,DE,meta_c06,43,1,0.77
2024-01-28,Meta,Retargeting,PT,meta_c01,98,5,2.73
2024-01-28,Meta,Retargeting,PT,meta_c02,97,5,2.44
2024-01-28,Meta,Retargeting,PT,meta_c03,20,1,1.05
2024-01-28,Meta,Retargeting,PT,meta_c04,42,2,0.91
2024-01-28,Meta,Retargeting,PT,meta_c05,19,1,0.52
2024-01-28,Meta,Retargeting,PT,meta_c06,20,1,0.53
2024-01-29,Google,Brand Search,US,goog_c01,539,40,73.9
2024-01-29,Google,Brand Search,US,goog_c02,461,39,64.62
2024-01-29,Google,Brand Search,UK,goog_c01,141,12,22.82
2024-01-29,Google,Brand Search,UK,goog_c02,112,8,16.66
2024-01-29,Google,Brand Search,CA,goog_c01,79,6,12.51
2024-01-29,Google,Brand Search,CA,goog_c02,70,5,10.18
2024-01-29,Google,Brand Search,AU,goog_c01,87,6,10.94
2024-01-29,Google,Brand Search,AU,goog_c02,58,4,8.73
2024-01-29,Google,Brand Search,DE,goog_c01,75,5,9.13
2024-01-29,Google,Brand Search,DE,goog_c02,43,3,6.33
2024-01-29,Google,Brand Search,PT,goog_c01,23,4,6.96
2024-01-29,Google,Brand Search,PT,goog_c02,18,3,5.44
2024-01-29,Google,Non-Brand Search,US,goog_c03,4510,131,118.38
2024-01-29,Google,Non-Brand Search,US,goog_c04,4177,133,105.73
2024-01-29,Google,Non-Brand Search,UK,goog_c03,904,27,26.33
2024-01-29,Google,Non-Brand Search,UK,goog_c04,1022,29,22.92
2024-01-29,Google,Non-Brand Search,CA,goog_c03,625,18,16.33
2024-01-29,Google,Non-Brand Search,CA,goog_c04,620,19,16.04
2024-01-29,Google,Non-Brand Search,AU,goog_c03,517,14,14.85
2024-01-29,Google,Non-Brand Search,AU,goog_c04,591,16,15.1
2024-01-29,Google,Non-Brand Search,DE,goog_c03,468,13,11.99
2024-01-29,Google,Non-Brand Search,DE,goog_c04,539,14,12.26
2024-01-29,Google,Non-Brand Search,PT,goog_c03,211,13,10.0
2024-01-29,Google,Non-Brand Search,PT,goog_c04,138,9,8.72
2024-01-29,Google,Shopping,US,goog_c05,9399,143,84.9
2024-01-29,Google,Shopping,US,goog_c06,9813,134,92.53
2024-01-29,Google,Shopping,UK,goog_c05,2005,27,17.44
2024-01-29,Google,Shopping,UK,goog_c06,1910,28,17.39
2024-01-29,Google,Shopping,CA,goog_c05,1501,20,13.16
2024-01-29,Google,Shopping,CA,goog_c06,1413,21,13.75
2024-01-29,Google,Shopping,AU,goog_c05,1153,15,9.49
2024-01-29,Google,Shopping,AU,goog_c06,1571,20,10.87
2024-01-29,Google,Shopping,DE,goog_c05,933,12,9.12
2024-01-29,Google,Shopping,DE,goog_c06,1083,13,9.01
2024-01-29,Google,Shopping,PT,goog_c05,320,10,7.47
2024-01-29,Google,Shopping,PT,goog_c06,372,11,7.13
2024-01-29,Google,Performance Max,US,goog_c07,17479,145,140.73
2024-01-29,Google,Performance Max,US,goog_c08,21944,169,128.14
2024-01-29,Google,Performance Max,UK,goog_c07,6519,53,40.51
2024-01-29,Google,Performance Max,UK,goog_c08,6364,49,35.19
2024-01-29,Google,Performance Max,CA,goog_c07,3877,29,21.83
2024-01-29,Google,Performance Max,CA,goog_c08,3516,26,20.05
2024-01-29,Google,Performance Max,AU,goog_c07,4690,31,23.7
2024-01-29,Google,Performance Max,AU,goog_c08,3440,24,18.75
2024-01-29,Google,Performance Max,DE,goog_c07,3264,21,18.23
2024-01-29,Google,Performance Max,DE,goog_c08,2914,21,17.41
2024-01-29,Google,Performance Max,PT,goog_c07,1051,18,13.57
2024-01-29,Google,Performance Max,PT,goog_c08,1056,17,11.29
2024-01-29,Meta,Prospecting,US,meta_c01,8687,114,56.26
2024-01-29,Meta,Prospecting,US,meta_c02,12276,142,61.06
2024-01-29,Meta,Prospecting,US,meta_c03,5419,69,30.72
2024-01-29,Meta,Prospecting,US,meta_c04,4763,53,28.15
2024-01-29,Meta,Prospecting,US,meta_c05,3521,44,19.57
2024-01-29,Meta,Prospecting,US,meta_c06,3274,38,15.24
2024-01-29,Meta,Prospecting,UK,meta_c01,2404,28,14.31
2024-01-29,Meta,Prospecting,UK,meta_c02,2681,30,14.33
2024-01-29,Meta,Prospecting,UK,meta_c03,1390,15,6.65
2024-01-29,Meta,Prospecting,UK,meta_c04,1159,14,6.48
2024-01-29,Meta,Prospecting,UK,meta_c05,757,9,3.89
2024-01-29,Meta,Prospecting,UK,meta_c06,757,9,4.04
2024-01-29,Meta,Prospecting,CA,meta_c01,1850,20,9.17
2024-01-29,Meta,Prospecting,CA,meta_c02,2138,22,9.59
2024-01-29,Meta,Prospecting,CA,meta_c03,853,9,4.33
2024-01-29,Meta,Prospecting,CA,meta_c04,996,10,4.24
2024-01-29,Meta,Prospecting,CA,meta_c05,546,6,2.92
2024-01-29,Meta,Prospecting,CA,meta_c06,504,5,2.52
2024-01-29,Meta,Prospecting,AU,meta_c01,1262,14,8.02
2024-01-29,Meta,Prospecting,AU,meta_c02,1634,16,7.87
2024-01-29,Meta,Prospecting,AU,meta_c03,762,8,3.77
2024-01-29,Meta,Prospecting,AU,meta_c04,893,9,3.75
2024-01-29,Meta,Prospecting,AU,meta_c05,463,5,2.23
2024-01-29,Meta,Prospecting,AU,meta_c06,593,6,2.28
2024-01-29,Meta,Prospecting,DE,meta_c01,1388,13,6.23
2024-01-29,Meta,Prospecting,DE,meta_c02,1352,13,6.3
2024-01-29,Meta,Prospecting,DE,meta_c03,857,8,3.33
2024-01-29,Meta,Prospecting,DE,meta_c04,697,7,3.07
2024-01-29,Meta,Prospecting,DE,meta_c05,560,6,2.15
2024-01-29,Meta,Prospecting,DE,meta_c06,491,5,1.97
2024-01-29,Meta,Prospecting,PT,meta_c01,502,12,5.05
2024-01-29,Meta,Prospecting,PT,meta_c02,525,12,4.91
2024-01-29,Meta,Prospecting,PT,meta_c03,273,6,2.41
2024-01-29,Meta,Prospecting,PT,meta_c04,202,5,2.49
2024-01-29,Meta,Prospecting,PT,meta_c05,163,4,1.53
2024-01-29,Meta,Prospecting,PT,meta_c06,114,3,1.5
2024-01-29,Meta,Retargeting,US,meta_c01,1754,41,25.97
2024-01-29,Meta,Retargeting,US,meta_c02,1577,44,24.88
2024-01-29,Meta,Retargeting,US,meta_c03,858,22,10.5
2024-01-29,Meta,Retargeting,US,meta_c04,565,15,8.72
2024-01-29,Meta,Retargeting,US,meta_c05,321,8,5.94
2024-01-29,Meta,Retargeting,US,meta_c06,319,8,4.72
2024-01-29,Meta,Retargeting,UK,meta_c01,553,13,7.22
2024-01-29,Meta,Retargeting,UK,meta_c02,376,9,5.86
2024-01-29,Meta,Retargeting,UK,meta_c03,202,5,2.46
2024-01-29,Meta,Retargeting,UK,meta_c04,133,3,2.34
2024-01-29,Meta,Retargeting,UK,meta_c05,124,3,1.49
2024-01-29,Meta,Retargeting,UK,meta_c06,87,2,1.24
2024-01-29,Meta,Retargeting,CA,meta_c01,284,7,3.8
2024-01-29,Meta,Retargeting,CA,meta_c02,263,6,3.46
2024-01-29,Meta,Retargeting,CA,meta_c03,82,2,1.31
2024-01-29,Meta,Retargeting,CA,meta_c04,84,2,1.32
2024-01-29,Meta,Retargeting,CA,meta_c05,41,1,0.85
2024-01-29,Meta,Retargeting,CA,meta_c06,46,1,0.73
2024-01-29,Meta,Retargeting,AU,meta_c01,342,6,4.22
2024-01-29,Meta,Retargeting,AU,meta_c02,347,8,4.0
2024-01-29,Meta,Retargeting,AU,meta_c03,142,3,1.54
2024-01-29,Meta,Retargeting,AU,meta_c04,92,2,1.37
2024-01-29,Meta,Retargeting,AU,meta_c05,86,2,0.94
2024-01-29,Meta,Retargeting,AU,meta_c06,51,1,0.72
2024-01-29,Meta,Retargeting,DE,meta_c01,274,6,3.58
2024-01-29,Meta,Retargeting,DE,meta_c02,262,5,3.24
2024-01-29,Meta,Retargeting,DE,meta_c03,104,2,1.21
2024-01-29,Meta,Retargeting,DE,meta_c04,101,2,1.06
2024-01-29,Meta,Retargeting,DE,meta_c05,47,1,0.71
2024-01-29,Meta,Retargeting,DE,meta_c06,48,1,0.6
2024-01-29,Meta,Retargeting,PT,meta_c01,77,4,1.98
2024-01-29,Meta,Retargeting,PT,meta_c02,85,4,1.97
